tapping_id,farmer_id,district,tapping_date,tapping_time,tapping_hour,tapping_minute,collection_time,collection_gap_hours,storage_duration_hours,latex_quantity_kg,ammonia_added,ammonia_amount_ml,container_type,experience
T01853,F0122,Kalutara,2025-10-04,6:03,6,3,10:03,4.0,4.1,1.19,True,6.5,Closed Container,3 - 5 years
T08413,F0155,Kalutara,2025-10-05,4:38,4,38,8:08,3.5,5.2,2.92,True,3.2,Closed Container,5 - 10 years
T07023,F0860,Colombo,2025-10-05,7:24,7,24,10:30,3.1,6.2,0.94,False,0.0,Closed Container,1 - 3 years
T06049,F0917,Matara,2025-10-05,8:12,8,12,12:17,4.1,5.1,0.9,True,4.1,Closed Container,3 - 5 years
T07398,F0920,Matara,2025-10-05,6:26,6,26,10:50,4.4,13.1,0.53,True,8.0,Bucket,Less than 1 year
T09717,F0136,Kalutara,2025-10-05,5:27,5,27,8:44,3.3,5.2,0.95,True,9.8,Bucket,1 - 3 years
T06427,F0297,Kalutara,2025-10-05,4:25,4,25,7:12,2.8,3.1,1.94,False,0.0,Open Container,5 - 10 years
T00946,F0363,Kegalle,2025-10-05,9:18,9,18,14:00,4.7,4.4,1.67,False,0.0,Cup,1 - 3 years
T01590,F0871,Matara,2025-10-05,7:41,7,41,10:11,2.5,2.7,4.92,True,5.3,Open Container,5 - 10 years
T02417,F0943,Kandy,2025-10-05,5:04,5,4,7:57,2.9,5.2,1.41,True,7.9,Closed Container,3 - 5 years
T08520,F0881,Matara,2025-10-05,8:42,8,42,13:59,5.3,6.5,1.14,False,0.0,Open Container,1 - 3 years
T01343,F0981,Kurunegala,2025-10-06,7:55,7,55,12:12,4.3,3.8,1.96,True,9.3,Closed Container,3 - 5 years
T07976,F0125,Kalutara,2025-10-06,6:36,6,36,9:42,3.1,2.3,4.37,True,7.3,Closed Container,5 - 10 years
T03841,F0044,Kalutara,2025-10-06,8:47,8,47,11:23,2.6,5.3,0.88,True,9.2,Closed Container,3 - 5 years
T00052,F0217,Kalutara,2025-10-06,5:45,5,45,8:45,3.0,4.0,1.76,True,8.3,Open Container,5 - 10 years
T06242,F0854,Colombo,2025-10-06,4:18,4,18,7:05,2.8,5.0,5.26,True,7.3,Closed Container,5 - 10 years
T03845,F0692,Ratnapura,2025-10-06,5:17,5,17,7:34,2.3,3.2,6.9,True,5.9,Closed Container,More than 10 years
T00483,F0077,Kalutara,2025-10-06,5:57,5,57,9:33,3.6,3.3,1.38,True,9.7,Open Container,3 - 5 years
T09386,F0779,Galle,2025-10-06,6:46,6,46,9:09,2.4,1.3,5.03,True,4.5,Open Container,More than 10 years
T09577,F0408,Kegalle,2025-10-06,4:11,4,11,7:23,3.2,2.3,2.82,True,5.0,Bucket,5 - 10 years
T08659,F0678,Ratnapura,2025-10-06,7:44,7,44,10:37,2.9,2.6,0.99,True,6.8,Closed Container,5 - 10 years
T04605,F0292,Kalutara,2025-10-06,5:47,5,47,9:17,3.5,5.0,2.83,True,6.7,Closed Container,5 - 10 years
T07671,F0435,Kegalle,2025-10-06,5:28,5,28,10:33,5.1,6.5,1.6,False,0.0,Open Container,1 - 3 years
T03141,F0927,Kandy,2025-10-06,6:47,6,47,9:04,2.3,5.7,4.08,True,3.7,Open Container,5 - 10 years
T07980,F0056,Kalutara,2025-10-06,6:28,6,28,9:04,2.6,2.8,4.97,True,9.2,Closed Container,5 - 10 years
T04694,F0996,Kurunegala,2025-10-06,4:24,4,24,7:17,2.9,2.1,1.27,True,9.7,Closed Container,5 - 10 years
T05078,F0123,Kalutara,2025-10-06,8:38,8,38,14:38,6.0,13.6,1.07,False,0.0,Closed Container,Less than 1 year
T03251,F0551,Ratnapura,2025-10-06,7:55,7,55,11:01,3.1,7.5,2.46,True,9.8,Closed Container,3 - 5 years
T08318,F0840,Colombo,2025-10-06,4:33,4,33,7:33,3.0,3.9,8.47,True,7.9,Bucket,More than 10 years
T07321,F0808,Galle,2025-10-06,6:52,6,52,9:22,2.5,6.3,1.29,True,4.6,Cup,3 - 5 years
T06388,F0200,Kalutara,2025-10-06,6:29,6,29,8:41,2.2,5.0,1.57,True,6.4,Closed Container,5 - 10 years
T08927,F0252,Kalutara,2025-10-07,7:08,7,8,9:14,2.1,4.4,3.15,True,5.1,Closed Container,5 - 10 years
T05860,F0810,Galle,2025-10-07,8:55,8,55,12:48,3.9,8.0,2.18,False,0.0,Cup,3 - 5 years
T09299,F0209,Kalutara,2025-10-07,5:59,5,59,10:41,4.7,5.5,1.44,True,5.2,Closed Container,1 - 3 years
T07715,F0015,Kalutara,2025-10-07,5:05,5,5,8:17,3.2,6.0,1.55,True,6.6,Open Container,5 - 10 years
T07237,F0600,Ratnapura,2025-10-07,8:32,8,32,12:08,3.6,4.7,1.91,True,8.5,Closed Container,3 - 5 years
T07635,F0593,Ratnapura,2025-10-07,8:49,8,49,13:13,4.4,7.8,1.41,True,9.9,Cup,3 - 5 years
T00517,F0711,Galle,2025-10-07,6:34,6,34,9:10,2.6,3.4,5.46,True,5.8,Closed Container,More than 10 years
T09220,F0057,Kalutara,2025-10-07,6:06,6,6,7:48,1.7,4.0,2.4,True,6.9,Closed Container,More than 10 years
T03565,F0716,Galle,2025-10-07,7:24,7,24,11:48,4.4,7.5,1.15,True,9.8,Closed Container,3 - 5 years
T08353,F0669,Ratnapura,2025-10-07,5:06,5,6,8:36,3.5,3.7,3.06,True,3.7,Closed Container,5 - 10 years
T02415,F0577,Ratnapura,2025-10-07,5:56,5,56,8:49,2.9,3.3,9.86,True,8.3,Closed Container,More than 10 years
T04798,F0297,Kalutara,2025-10-07,4:57,4,57,8:14,3.3,5.6,4.19,False,0.0,Closed Container,5 - 10 years
T06590,F0353,Kegalle,2025-10-08,6:58,6,58,9:40,2.7,3.9,3.47,True,9.7,Closed Container,5 - 10 years
T03862,F0270,Kalutara,2025-10-08,7:50,7,50,10:56,3.1,5.8,1.59,False,0.0,Closed Container,5 - 10 years
T08987,F0145,Kalutara,2025-10-08,5:40,5,40,9:27,3.8,4.7,1.81,True,5.2,Bucket,3 - 5 years
T03205,F0689,Ratnapura,2025-10-08,6:37,6,37,8:37,2.0,1.7,3.36,True,6.2,Open Container,More than 10 years
T00522,F0019,Kalutara,2025-10-08,10:36,10,36,15:30,4.9,13.2,0.49,False,0.0,Open Container,Less than 1 year
T04516,F0862,Colombo,2025-10-08,6:16,6,16,8:39,2.4,5.2,2.28,False,0.0,Closed Container,5 - 10 years
T01006,F0572,Ratnapura,2025-10-08,6:31,6,31,10:13,3.7,9.8,0.56,False,0.0,Closed Container,1 - 3 years
T00176,F0915,Matara,2025-10-08,6:51,6,51,9:38,2.8,6.6,2.89,True,4.4,Bucket,3 - 5 years
T06452,F0602,Ratnapura,2025-10-08,6:12,6,12,8:12,2.0,2.6,1.65,True,6.8,Closed Container,5 - 10 years
T01808,F0243,Kalutara,2025-10-08,8:10,8,10,11:22,3.2,6.8,1.18,False,0.0,Closed Container,3 - 5 years
T03595,F0660,Ratnapura,2025-10-09,4:21,4,21,6:14,1.9,2.0,1.64,True,8.4,Open Container,More than 10 years
T07668,F0211,Kalutara,2025-10-09,7:22,7,22,14:16,6.9,9.4,0.58,True,3.2,Open Container,Less than 1 year
T04199,F0444,Kegalle,2025-10-09,8:27,8,27,13:14,4.8,9.1,0.87,True,7.7,Cup,1 - 3 years
T04183,F0740,Galle,2025-10-09,8:00,8,0,12:05,4.1,8.4,1.7,True,3.2,Bucket,1 - 3 years
T05579,F0793,Galle,2025-10-09,5:20,5,20,7:56,2.6,3.8,3.9,False,0.0,Closed Container,More than 10 years
T03028,F0733,Galle,2025-10-10,9:03,9,3,13:20,4.3,8.9,1.15,True,9.3,Bucket,1 - 3 years
T06424,F0489,Kegalle,2025-10-10,4:19,4,19,6:31,2.2,3.2,2.28,True,9.0,Bucket,5 - 10 years
T07560,F0369,Kegalle,2025-10-10,5:01,5,1,7:24,2.4,3.3,2.81,True,5.3,Bucket,More than 10 years
T09545,F0144,Kalutara,2025-10-10,4:17,4,17,6:53,2.6,2.7,6.26,True,9.6,Closed Container,More than 10 years
T01908,F0998,Kurunegala,2025-10-10,7:35,7,35,10:41,3.1,4.7,2.54,True,7.3,Closed Container,5 - 10 years
T04439,F0143,Kalutara,2025-10-10,8:53,8,53,12:53,4.0,10.8,1.07,False,0.0,Open Container,Less than 1 year
T07574,F0950,Kandy,2025-10-10,6:05,6,5,8:47,2.7,2.5,2.92,True,3.5,Closed Container,More than 10 years
T09359,F0504,Kegalle,2025-10-10,5:28,5,28,9:58,4.5,4.3,1.8,True,6.5,Open Container,3 - 5 years
T02327,F0826,Colombo,2025-10-10,6:28,6,28,9:28,3.0,2.3,1.98,True,7.1,Closed Container,5 - 10 years
T06995,F0222,Kalutara,2025-10-10,4:37,4,37,7:00,2.4,5.0,2.12,True,3.4,Open Container,5 - 10 years
T05619,F0393,Kegalle,2025-10-10,7:39,7,39,10:51,3.2,5.9,1.73,False,0.0,Closed Container,1 - 3 years
T00105,F0402,Kegalle,2025-10-10,5:28,5,28,8:51,3.4,5.8,0.56,True,3.4,Closed Container,1 - 3 years
T02763,F0041,Kalutara,2025-10-10,4:24,4,24,7:11,2.8,1.9,3.94,True,7.2,Closed Container,More than 10 years
T08073,F0904,Matara,2025-10-11,4:55,4,55,7:37,2.7,3.9,2.74,True,9.3,Closed Container,More than 10 years
T03259,F0891,Matara,2025-10-11,5:33,5,33,9:15,3.7,9.5,1.3,True,5.3,Open Container,1 - 3 years
T01037,F0263,Kalutara,2025-10-11,4:04,4,4,6:40,2.6,3.8,2.8,True,6.9,Closed Container,More than 10 years
T02753,F0106,Kalutara,2025-10-11,6:35,6,35,9:22,2.8,3.2,1.64,False,0.0,Open Container,More than 10 years
T08490,F0218,Kalutara,2025-10-11,5:31,5,31,7:24,1.9,3.1,3.06,False,0.0,Closed Container,More than 10 years
T05024,F0379,Kegalle,2025-10-11,4:36,4,36,7:36,3.0,2.2,1.63,True,9.8,Bucket,5 - 10 years
T06048,F0339,Kegalle,2025-10-11,4:12,4,12,7:12,3.0,4.3,1.71,True,3.9,Bucket,5 - 10 years
T01579,F0191,Kalutara,2025-10-11,8:50,8,50,11:56,3.1,4.7,2.74,False,0.0,Bucket,3 - 5 years
T05606,F0349,Kegalle,2025-10-11,10:34,10,34,17:09,6.6,13.0,0.6,False,0.0,Open Container,Less than 1 year
T07945,F0295,Kalutara,2025-10-11,5:20,5,20,10:37,5.3,7.6,1.18,False,0.0,Closed Container,1 - 3 years
T03758,F0075,Kalutara,2025-10-11,7:12,7,12,9:59,2.8,6.0,1.92,True,4.8,Bucket,5 - 10 years
T06515,F0003,Kalutara,2025-10-11,5:44,5,44,8:07,2.4,5.7,1.44,True,4.2,Closed Container,5 - 10 years
T07817,F0145,Kalutara,2025-10-11,8:06,8,6,11:12,3.1,5.3,2.49,False,0.0,Open Container,3 - 5 years
T09972,F0403,Kegalle,2025-10-11,6:56,6,56,9:32,2.6,1.7,4.72,True,5.3,Closed Container,More than 10 years
T04426,F0635,Ratnapura,2025-10-11,6:06,6,6,10:11,4.1,8.0,0.7,False,0.0,Open Container,3 - 5 years
T02929,F0413,Kegalle,2025-10-12,7:01,7,1,10:54,3.9,4.6,1.66,False,0.0,Bucket,3 - 5 years
T03705,F0906,Matara,2025-10-12,5:00,5,0,10:00,5.0,4.5,1.0,True,7.1,Bucket,1 - 3 years
T06204,F0010,Kalutara,2025-10-12,7:26,7,26,11:08,3.7,7.7,1.47,False,0.0,Closed Container,3 - 5 years
T00150,F0851,Colombo,2025-10-12,9:20,9,20,14:32,5.2,7.8,0.82,True,6.1,Closed Container,1 - 3 years
T05666,F0075,Kalutara,2025-10-12,7:12,7,12,9:29,2.3,3.4,2.31,True,7.8,Closed Container,5 - 10 years
T09763,F0451,Kegalle,2025-10-12,9:10,9,10,12:27,3.3,6.0,0.68,False,0.0,Bucket,1 - 3 years
T03361,F0604,Ratnapura,2025-10-12,7:51,7,51,10:33,2.7,2.4,2.91,True,4.8,Bucket,5 - 10 years
T03189,F0712,Galle,2025-10-13,7:11,7,11,10:34,3.4,4.0,1.82,False,0.0,Closed Container,5 - 10 years
T03264,F0625,Ratnapura,2025-10-13,4:27,4,27,6:57,2.5,3.8,2.0,True,4.0,Closed Container,5 - 10 years
T04899,F0029,Kalutara,2025-10-13,8:33,8,33,12:20,3.8,7.9,0.99,False,0.0,Bucket,1 - 3 years
T08555,F0318,Kegalle,2025-10-13,5:45,5,45,8:21,2.6,1.9,3.0,True,8.9,Closed Container,More than 10 years
T08815,F0329,Kegalle,2025-10-13,4:46,4,46,6:52,2.1,3.6,3.06,True,5.4,Bucket,More than 10 years
T03018,F0735,Galle,2025-10-13,7:21,7,21,13:08,5.8,11.8,0.68,False,0.0,Closed Container,Less than 1 year
T07125,F0151,Kalutara,2025-10-13,9:39,9,39,14:26,4.8,7.7,1.54,True,5.8,Closed Container,1 - 3 years
T08806,F0559,Ratnapura,2025-10-13,5:35,5,35,8:41,3.1,3.4,1.86,True,7.7,Closed Container,5 - 10 years
T04662,F0639,Ratnapura,2025-10-13,5:15,5,15,9:02,3.8,3.3,1.03,True,5.6,Bucket,3 - 5 years
T09841,F0962,Kurunegala,2025-10-13,6:23,6,23,9:23,3.0,5.8,1.86,True,3.4,Closed Container,5 - 10 years
T01505,F0703,Galle,2025-10-13,7:11,7,11,9:58,2.8,5.9,2.15,True,5.6,Closed Container,5 - 10 years
T03583,F0464,Kegalle,2025-10-13,7:28,7,28,10:45,3.3,3.4,2.34,True,4.9,Cup,3 - 5 years
T01790,F0013,Kalutara,2025-10-13,4:33,4,33,6:45,2.2,3.8,1.78,True,8.3,Closed Container,5 - 10 years
T09741,F0720,Galle,2025-10-14,5:18,5,18,6:54,1.6,3.4,3.05,True,6.2,Bucket,More than 10 years
T09064,F0440,Kegalle,2025-10-14,4:23,4,23,6:40,2.3,5.5,2.56,False,0.0,Closed Container,5 - 10 years
T01523,F0538,Kegalle,2025-10-14,4:07,4,7,6:19,2.2,5.2,2.02,True,8.2,Cup,5 - 10 years
T05878,F0614,Ratnapura,2025-10-14,4:00,4,0,5:42,1.7,2.9,3.05,True,4.9,Closed Container,More than 10 years
T07988,F0986,Kurunegala,2025-10-14,5:22,5,22,7:52,2.5,1.6,2.69,False,0.0,Closed Container,More than 10 years
T02650,F0152,Kalutara,2025-10-14,5:21,5,21,7:57,2.6,3.8,3.89,False,0.0,Open Container,5 - 10 years
T02295,F0923,Kandy,2025-10-14,5:23,5,23,9:10,3.8,4.6,0.75,True,6.3,Bucket,1 - 3 years
T03196,F0705,Galle,2025-10-14,5:46,5,46,7:28,1.7,3.6,6.22,True,4.2,Closed Container,More than 10 years
T02782,F0008,Kalutara,2025-10-14,5:19,5,19,7:42,2.4,1.3,4.77,True,5.0,Closed Container,More than 10 years
T06192,F0516,Kegalle,2025-10-14,6:36,6,36,9:59,3.4,2.2,3.57,True,7.3,Open Container,5 - 10 years
T02529,F0914,Matara,2025-10-14,7:36,7,36,10:53,3.3,9.0,1.34,True,7.5,Open Container,1 - 3 years
T01222,F0460,Kegalle,2025-10-14,9:35,9,35,13:05,3.5,5.5,0.83,True,4.4,Closed Container,1 - 3 years
T01401,F0246,Kalutara,2025-10-15,5:53,5,53,9:53,4.0,7.1,2.21,False,0.0,Open Container,3 - 5 years
T08031,F0585,Ratnapura,2025-10-15,6:31,6,31,10:43,4.2,7.4,1.22,True,3.2,Open Container,3 - 5 years
T02793,F0166,Kalutara,2025-10-15,7:26,7,26,10:13,2.8,2.2,2.35,True,6.4,Closed Container,5 - 10 years
T04316,F0444,Kegalle,2025-10-15,6:25,6,25,9:55,3.5,7.3,1.26,True,4.2,Closed Container,1 - 3 years
T07674,F0039,Kalutara,2025-10-15,5:11,5,11,8:47,3.6,3.8,1.5,True,5.1,Open Container,3 - 5 years
T02296,F0606,Ratnapura,2025-10-15,4:22,4,22,7:04,2.7,1.9,7.62,True,5.1,Open Container,More than 10 years
T00292,F0419,Kegalle,2025-10-16,7:38,7,38,11:38,4.0,6.4,0.77,True,6.2,Closed Container,1 - 3 years
T00227,F0982,Kurunegala,2025-10-16,9:52,9,52,14:52,5.0,8.0,0.59,True,9.9,Open Container,Less than 1 year
T08230,F0488,Kegalle,2025-10-16,7:22,7,22,10:28,3.1,5.2,3.8,True,7.1,Open Container,5 - 10 years
T09817,F0423,Kegalle,2025-10-16,7:00,7,0,10:12,3.2,3.0,2.77,True,6.9,Closed Container,5 - 10 years
T00001,F0522,Kegalle,2025-10-16,4:01,4,1,7:07,3.1,3.0,1.4,True,6.8,Closed Container,5 - 10 years
T04643,F0522,Kegalle,2025-10-16,6:31,6,31,9:01,2.5,4.0,1.9,True,7.6,Open Container,5 - 10 years
T05127,F0834,Colombo,2025-10-16,5:09,5,9,7:09,2.0,3.4,2.56,True,5.2,Bucket,More than 10 years
T06004,F0382,Kegalle,2025-10-16,7:48,7,48,12:18,4.5,5.2,0.84,True,4.4,Closed Container,1 - 3 years
T04930,F0925,Kandy,2025-10-16,8:55,8,55,13:42,4.8,4.6,0.83,False,0.0,Closed Container,1 - 3 years
T05621,F0626,Ratnapura,2025-10-16,4:01,4,1,6:07,2.1,3.2,4.41,True,6.1,Cup,More than 10 years
T02800,F0070,Kalutara,2025-10-16,6:59,6,59,9:29,2.5,3.9,3.75,True,6.7,Closed Container,More than 10 years
T05644,F0333,Kegalle,2025-10-16,6:01,6,1,9:48,3.8,3.8,1.36,True,8.4,Bucket,3 - 5 years
T03407,F0954,Kandy,2025-10-16,5:36,5,36,8:23,2.8,3.5,1.98,False,0.0,Closed Container,More than 10 years
T04459,F0139,Kalutara,2025-10-16,4:09,4,9,7:09,3.0,3.8,3.03,True,7.7,Closed Container,More than 10 years
T06904,F0952,Kandy,2025-10-16,9:28,9,28,14:22,4.9,9.0,0.75,False,0.0,Closed Container,1 - 3 years
T09387,F0694,Ratnapura,2025-10-17,6:08,6,8,8:01,1.9,3.0,2.76,True,4.4,Closed Container,More than 10 years
T06564,F0201,Kalutara,2025-10-17,6:32,6,32,10:08,3.6,5.4,2.52,True,8.9,Open Container,3 - 5 years
T05697,F0398,Kegalle,2025-10-17,8:23,8,23,12:16,3.9,9.6,2.34,False,0.0,Cup,1 - 3 years
T02157,F0058,Kalutara,2025-10-17,7:14,7,14,10:14,3.0,2.8,1.76,True,5.5,Closed Container,5 - 10 years
T09302,F0853,Colombo,2025-10-17,7:55,7,55,10:31,2.6,4.8,2.36,True,7.8,Closed Container,5 - 10 years
T07220,F0513,Kegalle,2025-10-17,5:04,5,4,7:40,2.6,3.4,1.95,True,9.1,Bucket,5 - 10 years
T05139,F0149,Kalutara,2025-10-17,8:00,8,0,12:17,4.3,7.6,1.96,False,0.0,Bucket,3 - 5 years
T05121,F0319,Kegalle,2025-10-17,5:52,5,52,7:40,1.8,2.9,5.52,True,6.7,Bucket,More than 10 years
T08111,F0691,Ratnapura,2025-10-17,5:35,5,35,8:11,2.6,4.2,4.93,False,0.0,Closed Container,5 - 10 years
T07919,F0234,Kalutara,2025-10-17,4:23,4,23,7:16,2.9,2.9,8.54,True,7.8,Open Container,More than 10 years
T03586,F0526,Kegalle,2025-10-17,6:30,6,30,9:53,3.4,7.2,1.69,True,5.8,Open Container,1 - 3 years
T07591,F0003,Kalutara,2025-10-17,6:04,6,4,8:34,2.5,3.9,3.21,True,3.8,Closed Container,5 - 10 years
T09425,F0751,Galle,2025-10-17,6:04,6,4,9:57,3.9,7.4,1.56,False,0.0,Closed Container,3 - 5 years
T03145,F0444,Kegalle,2025-10-18,9:17,9,17,12:59,3.7,6.4,0.9,False,0.0,Bucket,1 - 3 years
T05865,F0784,Galle,2025-10-18,10:55,10,55,16:30,5.6,12.8,0.42,False,0.0,Closed Container,Less than 1 year
T08868,F0254,Kalutara,2025-10-18,5:35,5,35,8:58,3.4,6.4,1.21,True,7.1,Open Container,3 - 5 years
T07831,F0839,Colombo,2025-10-18,5:45,5,45,10:09,4.4,5.7,2.27,True,8.0,Open Container,3 - 5 years
T00725,F0035,Kalutara,2025-10-18,4:37,4,37,6:54,2.3,3.3,4.06,True,8.9,Closed Container,More than 10 years
T09691,F0502,Kegalle,2025-10-18,8:58,8,58,12:40,3.7,4.4,1.72,False,0.0,Closed Container,3 - 5 years
T02049,F0473,Kegalle,2025-10-18,5:50,5,50,8:13,2.4,2.1,3.78,True,6.2,Closed Container,More than 10 years
T09812,F0279,Kalutara,2025-10-18,5:23,5,23,9:10,3.8,3.1,1.26,True,7.6,Closed Container,3 - 5 years
T05085,F0656,Ratnapura,2025-10-18,6:26,6,26,9:38,3.2,7.3,1.7,True,3.5,Open Container,3 - 5 years
T09187,F0141,Kalutara,2025-10-18,5:24,5,24,7:41,2.3,3.5,2.47,True,8.9,Closed Container,More than 10 years
T04254,F0105,Kalutara,2025-10-18,6:31,6,31,9:13,2.7,3.6,2.59,True,5.2,Closed Container,5 - 10 years
T08685,F0660,Ratnapura,2025-10-18,4:52,4,52,6:22,1.5,3.2,1.65,True,7.6,Closed Container,More than 10 years
T05986,F0640,Ratnapura,2025-10-18,6:44,6,44,9:56,3.2,4.4,2.37,True,3.3,Closed Container,3 - 5 years
T03101,F0187,Kalutara,2025-10-18,8:44,8,44,13:14,4.5,4.1,1.95,False,0.0,Bucket,1 - 3 years
T08046,F0976,Kurunegala,2025-10-19,7:25,7,25,10:31,3.1,6.0,3.36,True,7.8,Bucket,5 - 10 years
T06481,F0450,Kegalle,2025-10-19,6:55,6,55,11:07,4.2,5.6,1.62,True,6.7,Bucket,3 - 5 years
T09136,F0965,Kurunegala,2025-10-19,9:31,9,31,13:07,3.6,5.7,0.55,False,0.0,Bucket,1 - 3 years
T03179,F0425,Kegalle,2025-10-19,6:36,6,36,9:18,2.7,1.4,3.76,True,9.8,Open Container,More than 10 years
T09411,F0589,Ratnapura,2025-10-19,6:29,6,29,11:53,5.4,9.7,0.98,False,0.0,Open Container,1 - 3 years
T05852,F0344,Kegalle,2025-10-19,10:29,10,29,15:46,5.3,9.6,0.57,False,0.0,Bucket,Less than 1 year
T00454,F0112,Kalutara,2025-10-19,6:02,6,2,9:55,3.9,4.6,2.48,False,0.0,Closed Container,3 - 5 years
T06208,F0701,Galle,2025-10-19,6:55,6,55,12:25,5.5,8.3,0.85,True,5.4,Closed Container,1 - 3 years
T06291,F0097,Kalutara,2025-10-19,7:41,7,41,12:53,5.2,9.8,1.77,False,0.0,Open Container,1 - 3 years
T07595,F0740,Galle,2025-10-19,6:12,6,12,10:12,4.0,7.1,2.12,True,7.3,Open Container,1 - 3 years
T04344,F0613,Ratnapura,2025-10-19,5:43,5,43,9:06,3.4,3.9,2.14,True,4.7,Open Container,3 - 5 years
T02195,F0064,Kalutara,2025-10-19,6:37,6,37,9:24,2.8,1.8,3.17,True,9.3,Closed Container,More than 10 years
T03044,F0186,Kalutara,2025-10-19,5:55,5,55,11:07,5.2,9.1,0.93,True,4.8,Open Container,1 - 3 years
T01738,F0309,Kegalle,2025-10-19,8:12,8,12,14:47,6.6,5.3,0.3,False,0.0,Closed Container,Less than 1 year
T02241,F0559,Ratnapura,2025-10-19,4:11,4,11,7:28,3.3,2.4,4.46,True,5.1,Open Container,5 - 10 years
T07102,F0926,Kandy,2025-10-19,7:56,7,56,11:32,3.6,8.0,1.12,False,0.0,Bucket,Less than 1 year
T00124,F0704,Galle,2025-10-19,5:03,5,3,9:08,4.1,4.2,1.36,True,3.5,Bucket,3 - 5 years
T01836,F0321,Kegalle,2025-10-19,6:48,6,48,9:11,2.4,3.2,4.06,True,9.2,Closed Container,More than 10 years
T01393,F0128,Kalutara,2025-10-19,5:29,5,29,10:41,5.2,6.9,0.6,True,5.1,Open Container,1 - 3 years
T07217,F0414,Kegalle,2025-10-20,5:17,5,17,7:47,2.5,1.8,4.0,True,8.9,Closed Container,More than 10 years
T02347,F0769,Galle,2025-10-20,5:03,5,3,9:38,4.6,8.3,0.83,False,0.0,Cup,1 - 3 years
T04079,F0042,Kalutara,2025-10-20,8:20,8,20,11:26,3.1,7.3,2.53,False,0.0,Closed Container,3 - 5 years
T01044,F0990,Kurunegala,2025-10-20,5:59,5,59,9:22,3.4,6.1,1.63,True,7.3,Closed Container,3 - 5 years
T09051,F0491,Kegalle,2025-10-20,4:20,4,20,6:20,2.0,3.4,2.42,True,7.8,Closed Container,More than 10 years
T06675,F0719,Galle,2025-10-20,6:28,6,28,8:45,2.3,3.1,4.18,False,0.0,Closed Container,More than 10 years
T06687,F0185,Kalutara,2025-10-21,6:09,6,9,7:45,1.6,3.7,3.09,True,6.6,Closed Container,More than 10 years
T00418,F0404,Kegalle,2025-10-21,6:29,6,29,10:59,4.5,4.5,1.39,True,4.2,Closed Container,3 - 5 years
T07761,F0129,Kalutara,2025-10-21,8:29,8,29,11:46,3.3,6.0,1.1,False,0.0,Closed Container,3 - 5 years
T02087,F0611,Ratnapura,2025-10-21,5:58,5,58,8:58,3.0,6.8,0.98,True,5.7,Cup,3 - 5 years
T01762,F0766,Galle,2025-10-21,4:28,4,28,6:16,1.8,3.6,7.61,True,6.4,Closed Container,More than 10 years
T03530,F0119,Kalutara,2025-10-21,5:36,5,36,9:12,3.6,5.1,1.56,False,0.0,Cup,1 - 3 years
T07325,F0805,Galle,2025-10-21,6:21,6,21,7:51,1.5,1.9,4.26,True,8.8,Closed Container,More than 10 years
T08740,F0945,Kandy,2025-10-21,5:31,5,31,7:01,1.5,3.8,9.85,False,0.0,Closed Container,More than 10 years
T08847,F0736,Galle,2025-10-21,8:41,8,41,12:17,3.6,8.2,1.04,False,0.0,Bucket,1 - 3 years
T01139,F0958,Kandy,2025-10-21,7:53,7,53,9:59,2.1,5.7,2.11,True,8.1,Closed Container,5 - 10 years
T03946,F0377,Kegalle,2025-10-21,5:42,5,42,7:54,2.2,1.6,2.64,True,5.9,Closed Container,More than 10 years
T05498,F0546,Kegalle,2025-10-22,7:18,7,18,13:42,6.4,9.2,0.87,False,0.0,Open Container,Less than 1 year
T09133,F0291,Kalutara,2025-10-22,5:53,5,53,7:41,1.8,1.1,4.45,True,5.3,Cup,More than 10 years
T08011,F0122,Kalutara,2025-10-22,5:26,5,26,9:43,4.3,7.0,2.06,True,5.5,Closed Container,3 - 5 years
T05650,F0131,Kalutara,2025-10-22,9:45,9,45,13:32,3.8,4.8,1.96,False,0.0,Closed Container,1 - 3 years
T07946,F0268,Kalutara,2025-10-22,5:24,5,24,7:41,2.3,2.8,3.41,True,5.0,Closed Container,5 - 10 years
T07468,F0152,Kalutara,2025-10-22,5:48,5,48,8:41,2.9,2.5,2.8,False,0.0,Open Container,5 - 10 years
T04936,F0627,Ratnapura,2025-10-22,4:39,4,39,7:02,2.4,5.9,1.29,True,10.0,Closed Container,5 - 10 years
T01922,F0142,Kalutara,2025-10-22,8:47,8,47,12:47,4.0,5.5,0.94,True,4.7,Closed Container,3 - 5 years
T00872,F0704,Galle,2025-10-22,5:41,5,41,9:17,3.6,4.0,2.43,True,3.4,Open Container,3 - 5 years
T05126,F0600,Ratnapura,2025-10-22,8:06,8,6,10:48,2.7,7.7,2.32,False,0.0,Closed Container,3 - 5 years
T03107,F0472,Kegalle,2025-10-22,8:58,8,58,13:10,4.2,5.8,1.95,False,0.0,Closed Container,3 - 5 years
T08172,F0911,Matara,2025-10-22,5:11,5,11,7:58,2.8,3.2,1.94,True,4.6,Closed Container,5 - 10 years
T00152,F0182,Kalutara,2025-10-22,5:39,5,39,10:09,4.5,6.3,1.21,False,0.0,Bucket,1 - 3 years
T06349,F0549,Kegalle,2025-10-22,6:19,6,19,9:36,3.3,3.7,3.58,True,3.8,Closed Container,5 - 10 years
T01018,F0589,Ratnapura,2025-10-22,8:19,8,19,12:43,4.4,4.6,0.52,False,0.0,Bucket,1 - 3 years
