time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),relative_humidity_2m_max (%),relative_humidity_2m_min (%),precipitation_sum (mm),wind_speed_10m_max (km/h),district,year
11/21/2024,28.7,22.6,24.8,98,76,54.4,14.7,Galle,2024
11/22/2024,29.1,23.1,24.9,98,77,26.6,13.2,Galle,2024
11/23/2024,29.8,22.7,25.4,98,73,10.1,11.1,Galle,2024
11/24/2024,28.6,23.6,25.2,98,76,18.0,7.2,Galle,2024
11/25/2024,26.8,23.4,24.4,99,83,16.8,19.6,Galle,2024
11/26/2024,27.2,23.5,25.0,96,80,8.5,30.8,Galle,2024
11/27/2024,28.0,23.8,25.5,96,75,10.1,34.1,Galle,2024
11/28/2024,29.1,23.7,26.0,91,65,0.2,26.8,Galle,2024
11/29/2024,28.6,23.4,25.8,94,74,5.3,22.7,Galle,2024
11/30/2024,29.8,24.0,26.3,97,62,12.5,23.8,Galle,2024
12/1/2024,30.2,24.1,27.4,97,63,5.7,24.6,Galle,2024
12/2/2024,30.0,26.1,27.8,80,61,0.0,24.6,Galle,2024
12/3/2024,30.1,23.9,27.0,87,65,0.0,17.2,Galle,2024
12/4/2024,30.0,23.1,26.5,88,60,0.0,12.7,Galle,2024
12/5/2024,29.8,23.9,25.8,97,72,7.8,9.1,Galle,2024
12/6/2024,29.2,23.5,26.2,94,74,0.2,10.6,Galle,2024
12/7/2024,29.1,23.8,26.1,96,72,6.9,9.1,Galle,2024
12/8/2024,29.5,23.9,25.7,96,71,16.8,10.6,Galle,2024
12/9/2024,28.4,23.3,25.7,97,73,2.4,9.8,Galle,2024
12/10/2024,30.9,22.5,26.4,96,57,0.0,18.5,Galle,2024
12/11/2024,30.5,23.1,26.5,95,64,1.9,22.2,Galle,2024
12/12/2024,29.4,24.0,26.1,96,73,3.0,19.3,Galle,2024
12/13/2024,29.4,23.5,25.9,97,76,4.1,13.0,Galle,2024
12/14/2024,29.1,23.0,25.1,98,77,16.4,8.7,Galle,2024
12/15/2024,28.4,23.0,25.7,99,77,2.0,12.1,Galle,2024
12/16/2024,30.9,23.6,26.2,96,66,3.6,14.7,Galle,2024
12/17/2024,30.0,23.3,25.7,97,72,13.6,18.1,Galle,2024
12/18/2024,30.0,23.5,26.5,96,67,0.4,19.4,Galle,2024
12/19/2024,28.8,23.8,26.3,95,75,6.1,14.1,Galle,2024
12/20/2024,28.9,23.8,26.0,96,80,18.0,15.1,Galle,2024
12/21/2024,27.9,24.3,25.5,97,82,18.7,16.8,Galle,2024
12/22/2024,30.1,23.5,26.4,97,70,1.9,18.9,Galle,2024
12/23/2024,30.9,22.8,26.2,98,55,0.0,18.1,Galle,2024
12/24/2024,29.4,22.9,25.9,95,66,0.0,18.0,Galle,2024
12/25/2024,29.9,22.9,25.9,92,59,0.0,16.0,Galle,2024
12/26/2024,30.7,21.6,25.9,93,57,0.0,15.3,Galle,2024
12/27/2024,30.7,22.4,26.0,98,59,2.2,13.3,Galle,2024
12/28/2024,30.2,23.5,25.7,95,63,8.2,12.1,Galle,2024
12/29/2024,29.4,22.4,25.6,97,67,4.4,15.5,Galle,2024
12/30/2024,28.9,23.3,25.5,98,75,17.0,13.0,Galle,2024
12/31/2024,28.4,23.2,24.8,98,81,10.4,10.7,Galle,2024
1/1/2025,28.2,22.9,24.8,99,78,33.5,11.7,Galle,2025
1/2/2025,24.8,23.0,24.0,99,94,20.5,8.5,Galle,2025
1/3/2025,28.5,22.6,24.9,99,77,20.8,9.3,Galle,2025
1/4/2025,27.5,22.8,25.0,97,77,0.6,18.6,Galle,2025
1/5/2025,27.5,23.1,24.7,94,78,1.6,11.3,Galle,2025
1/6/2025,29.7,22.5,25.6,96,65,0.4,10.5,Galle,2025
1/7/2025,28.8,23.0,25.4,94,73,1.1,8.3,Galle,2025
1/8/2025,29.4,22.5,25.8,95,72,1.2,12.4,Galle,2025
1/9/2025,30.2,22.8,26.1,98,64,2.8,8.2,Galle,2025
1/10/2025,29.7,23.2,25.9,96,71,4.4,11.7,Galle,2025
1/11/2025,30.3,23.3,25.7,98,71,6.7,12.6,Galle,2025
1/12/2025,26.8,21.5,23.7,97,84,42.5,15.1,Galle,2025
1/13/2025,30.6,23.1,25.5,96,62,8.3,17.0,Galle,2025
1/14/2025,27.0,22.9,24.5,97,81,17.2,13.7,Galle,2025
1/15/2025,29.6,22.8,25.3,98,74,19.7,16.2,Galle,2025
1/16/2025,29.8,23.1,25.3,99,70,3.6,12.7,Galle,2025
1/17/2025,28.8,22.0,25.5,98,71,1.2,11.4,Galle,2025
1/18/2025,29.1,23.0,25.2,99,77,20.9,10.5,Galle,2025
1/19/2025,24.3,23.0,23.4,99,95,56.0,11.0,Galle,2025
1/20/2025,29.1,22.4,25.2,99,70,2.7,8.7,Galle,2025
1/21/2025,29.5,22.8,25.4,98,67,3.8,10.1,Galle,2025
1/22/2025,26.0,22.4,24.1,99,88,25.7,15.1,Galle,2025
1/23/2025,30.3,22.7,25.1,97,67,4.3,16.4,Galle,2025
1/24/2025,26.2,22.7,24.1,98,85,3.2,9.5,Galle,2025
1/25/2025,29.4,22.1,25.3,97,66,3.2,12.9,Galle,2025
1/26/2025,28.8,22.4,25.4,97,77,12.2,11.9,Galle,2025
1/27/2025,28.5,23.4,25.3,99,70,0.7,13.2,Galle,2025
1/28/2025,26.2,22.8,23.8,98,66,11.0,13.4,Galle,2025
1/29/2025,27.9,22.6,25.0,98,77,6.4,13.2,Galle,2025
1/30/2025,29.4,22.8,25.3,97,77,27.0,14.4,Galle,2025
1/31/2025,29.5,23.0,25.4,99,75,3.0,11.7,Galle,2025
2/1/2025,29.3,22.8,25.4,98,69,3.8,15.4,Galle,2025
2/2/2025,29.7,21.8,25.6,98,70,0.1,17.4,Galle,2025
2/3/2025,29.2,23.2,26.0,97,70,2.7,10.9,Galle,2025
2/4/2025,29.5,21.9,25.7,98,66,0.0,11.7,Galle,2025
2/5/2025,30.3,22.5,25.8,96,61,3.6,15.0,Galle,2025
2/6/2025,32.0,22.5,26.2,95,50,2.3,10.8,Galle,2025
2/7/2025,31.0,21.7,26.1,96,60,0.9,12.0,Galle,2025
2/8/2025,29.4,21.8,25.8,93,66,0.6,11.3,Galle,2025
2/9/2025,30.1,20.4,25.4,92,61,0.2,14.7,Galle,2025
2/10/2025,31.1,21.3,25.9,88,52,0.2,17.3,Galle,2025
2/11/2025,30.9,22.5,26.6,91,60,1.3,10.8,Galle,2025
2/12/2025,32.6,23.1,26.7,95,53,3.0,15.7,Galle,2025
2/13/2025,32.0,23.0,26.8,94,53,1.1,14.2,Galle,2025
2/14/2025,31.8,21.2,26.2,92,46,0.0,15.4,Galle,2025
2/15/2025,31.5,22.4,26.4,90,50,1.5,13.8,Galle,2025
2/16/2025,32.6,21.8,26.6,96,46,0.0,16.1,Galle,2025
2/17/2025,31.7,23.0,26.6,94,52,2.2,10.3,Galle,2025
2/18/2025,30.0,23.0,25.7,96,67,3.3,12.4,Galle,2025
2/19/2025,31.7,23.0,26.5,94,51,4.1,10.4,Galle,2025
2/20/2025,30.2,22.8,26.5,96,63,0.9,10.8,Galle,2025
2/21/2025,32.5,22.1,26.8,94,44,0.0,13.5,Galle,2025
2/22/2025,32.7,22.9,26.6,90,44,1.9,11.6,Galle,2025
2/23/2025,31.1,21.2,26.3,97,56,1.3,10.7,Galle,2025
2/24/2025,32.7,22.5,26.8,95,49,1.1,14.9,Galle,2025
2/25/2025,31.9,23.9,26.9,96,54,6.2,11.8,Galle,2025
2/26/2025,30.6,23.1,26.3,98,69,12.3,10.1,Galle,2025
2/27/2025,30.9,23.7,25.8,97,67,19.3,12.6,Galle,2025
2/28/2025,29.5,23.4,25.5,97,73,10.5,16.7,Galle,2025
3/1/2025,29.5,23.0,25.5,98,73,33.0,16.1,Galle,2025
3/2/2025,30.3,22.9,25.1,99,67,22.0,14.8,Galle,2025
3/3/2025,28.9,21.6,24.6,97,76,7.0,11.7,Galle,2025
3/4/2025,29.5,23.0,26.1,96,74,0.3,9.6,Galle,2025
3/5/2025,29.9,23.4,26.7,93,67,2.4,11.3,Galle,2025
3/6/2025,29.9,23.0,26.6,98,70,0.3,13.3,Galle,2025
3/7/2025,30.3,22.6,26.5,98,65,0.8,11.8,Galle,2025
3/8/2025,30.8,22.7,26.4,95,59,0.4,19.0,Galle,2025
3/9/2025,31.6,23.0,26.5,92,51,0.1,17.2,Galle,2025
3/10/2025,30.0,23.0,26.0,90,60,1.6,12.2,Galle,2025
3/11/2025,28.6,23.8,25.4,94,76,21.4,17.2,Galle,2025
3/12/2025,30.4,23.6,26.5,92,63,0.1,18.1,Galle,2025
3/13/2025,30.7,23.9,26.9,90,61,2.0,13.4,Galle,2025
3/14/2025,30.3,22.6,26.1,97,66,14.9,16.1,Galle,2025
3/15/2025,30.8,23.0,26.2,97,66,8.9,13.3,Galle,2025
3/16/2025,28.4,23.3,25.4,97,78,0.9,12.0,Galle,2025
3/17/2025,31.0,22.9,26.2,97,62,5.6,7.9,Galle,2025
3/18/2025,31.5,23.1,26.0,95,60,12.8,18.1,Galle,2025
3/19/2025,29.8,22.4,25.4,99,74,23.6,15.8,Galle,2025
3/20/2025,32.7,24.2,27.0,95,60,1.3,16.2,Galle,2025
3/21/2025,32.8,24.2,27.1,96,61,4.4,15.3,Galle,2025
3/22/2025,31.4,23.0,26.4,97,67,4.5,13.0,Galle,2025
3/23/2025,32.0,22.6,26.5,98,56,6.9,10.0,Galle,2025
3/24/2025,33.2,23.0,27.3,96,50,1.4,9.7,Galle,2025
3/25/2025,31.5,24.0,26.8,94,69,6.7,12.7,Galle,2025
3/26/2025,29.9,23.5,25.9,97,73,10.6,11.2,Galle,2025
3/27/2025,30.0,23.5,26.7,96,72,1.6,13.2,Galle,2025
3/28/2025,30.5,24.6,27.1,94,68,1.3,13.5,Galle,2025
3/29/2025,30.9,24.4,27.1,94,65,2.5,13.7,Galle,2025
3/30/2025,30.5,24.0,26.5,93,67,3.8,13.0,Galle,2025
3/31/2025,30.8,23.9,25.9,94,67,7.8,15.5,Galle,2025
4/1/2025,30.5,23.5,26.6,92,70,0.4,15.0,Galle,2025
4/2/2025,31.1,24.5,26.9,92,69,8.9,15.1,Galle,2025
4/3/2025,30.5,23.9,26.1,97,72,7.9,13.7,Galle,2025
4/4/2025,28.7,23.6,25.6,98,75,14.4,7.3,Galle,2025
4/5/2025,29.4,23.0,25.6,98,75,33.7,13.2,Galle,2025
4/6/2025,29.2,23.8,25.9,99,73,21.0,17.0,Galle,2025
4/7/2025,29.9,23.4,26.0,96,75,6.1,17.3,Galle,2025
4/8/2025,29.1,23.8,26.1,96,78,6.9,14.1,Galle,2025
4/9/2025,28.5,24.1,25.9,96,79,10.7,14.3,Galle,2025
4/10/2025,27.2,23.5,25.0,98,83,17.2,16.5,Galle,2025
4/11/2025,27.1,23.6,25.1,97,84,29.0,14.6,Galle,2025
4/12/2025,30.2,25.5,27.8,91,69,1.5,20.3,Galle,2025
4/13/2025,29.4,24.0,26.8,96,76,4.2,18.4,Galle,2025
4/14/2025,29.3,24.5,26.4,96,79,8.2,16.6,Galle,2025
4/15/2025,30.5,24.0,26.9,97,75,4.4,13.0,Galle,2025
4/16/2025,30.5,23.6,27.2,96,73,0.7,16.8,Galle,2025
4/17/2025,30.9,24.6,27.4,95,68,0.2,15.2,Galle,2025
4/18/2025,30.4,24.8,27.8,92,67,1.6,15.7,Galle,2025
4/19/2025,30.8,26.0,28.3,90,65,1.9,19.1,Galle,2025
4/20/2025,30.4,25.2,27.7,94,70,2.3,16.0,Galle,2025
4/21/2025,30.9,24.6,27.2,94,68,1.6,14.1,Galle,2025
4/22/2025,30.9,23.5,27.0,96,66,1.7,18.0,Galle,2025
4/23/2025,32.1,24.7,28.3,93,56,1.1,18.9,Galle,2025
4/24/2025,31.8,24.8,28.1,93,60,2.2,17.2,Galle,2025
4/25/2025,31.2,24.5,27.8,97,63,5.3,13.0,Galle,2025
4/26/2025,31.2,24.4,27.3,95,64,1.8,13.3,Galle,2025
4/27/2025,30.8,24.1,27.2,95,65,4.0,13.3,Galle,2025
4/28/2025,29.5,23.7,26.6,97,71,2.9,13.7,Galle,2025
4/29/2025,30.7,24.0,26.7,98,66,20.7,13.9,Galle,2025
4/30/2025,28.2,24.4,25.5,98,81,18.7,13.8,Galle,2025
5/1/2025,30.0,24.8,27.4,94,75,1.3,11.9,Galle,2025
5/2/2025,29.9,25.2,27.2,93,76,4.4,9.6,Galle,2025
5/3/2025,29.9,24.5,26.7,95,75,10.7,13.0,Galle,2025
5/4/2025,30.5,24.0,27.1,97,73,6.1,14.0,Galle,2025
5/5/2025,30.3,24.9,27.5,94,74,1.6,14.9,Galle,2025
5/6/2025,30.5,25.0,27.5,96,73,5.7,13.2,Galle,2025
5/7/2025,28.8,24.0,26.0,99,77,14.5,15.8,Galle,2025
5/8/2025,30.3,25.0,27.5,93,66,0.5,20.6,Galle,2025
5/9/2025,31.0,24.8,27.6,90,66,3.1,18.0,Galle,2025
5/10/2025,31.0,25.3,28.3,93,66,2.2,19.9,Galle,2025
5/11/2025,30.4,25.8,28.2,90,67,1.3,18.4,Galle,2025
5/12/2025,30.5,25.0,27.8,93,69,3.6,21.5,Galle,2025
5/13/2025,30.6,24.6,27.7,97,72,5.9,22.4,Galle,2025
5/14/2025,30.5,24.6,27.1,98,67,7.3,22.3,Galle,2025
5/15/2025,30.5,24.9,27.9,96,69,2.4,22.7,Galle,2025
5/16/2025,30.5,25.6,28.4,92,70,1.6,23.8,Galle,2025
5/17/2025,30.2,25.7,27.5,90,69,3.4,22.4,Galle,2025
5/18/2025,28.8,24.6,26.0,95,79,11.9,18.8,Galle,2025
5/19/2025,28.2,24.2,26.1,99,81,30.5,23.7,Galle,2025
5/20/2025,30.2,25.0,27.2,96,70,16.1,25.7,Galle,2025
5/21/2025,28.2,25.1,26.9,93,80,9.5,21.2,Galle,2025
5/22/2025,30.5,26.4,28.0,92,73,5.6,21.3,Galle,2025
5/23/2025,30.2,25.1,27.8,98,76,7.3,20.2,Galle,2025
5/24/2025,29.0,25.5,27.1,96,77,6.4,23.0,Galle,2025
5/25/2025,30.0,26.1,27.9,90,74,3.5,23.4,Galle,2025
5/26/2025,29.2,26.0,27.6,92,81,9.2,23.1,Galle,2025
5/27/2025,29.0,25.5,27.1,94,81,10.3,23.8,Galle,2025
5/28/2025,30.0,25.6,27.8,90,78,7.9,27.1,Galle,2025
5/29/2025,30.2,25.9,28.0,91,73,5.4,30.6,Galle,2025
5/30/2025,28.8,24.8,26.6,93,80,11.6,30.2,Galle,2025
5/31/2025,27.8,25.0,26.4,94,83,20.1,24.2,Galle,2025
6/1/2025,29.0,25.9,27.2,94,78,7.5,21.4,Galle,2025
6/2/2025,30.2,24.7,27.6,99,73,3.9,23.5,Galle,2025
6/3/2025,30.5,26.0,28.0,87,70,3.8,21.3,Galle,2025
6/4/2025,29.8,24.2,27.0,98,75,7.7,23.1,Galle,2025
6/5/2025,29.7,25.6,27.5,92,74,8.9,22.5,Galle,2025
6/6/2025,30.4,25.7,27.8,93,70,3.0,20.2,Galle,2025
6/7/2025,30.0,26.5,27.8,84,69,1.0,23.0,Galle,2025
6/8/2025,29.8,26.2,27.8,87,69,0.7,20.4,Galle,2025
6/9/2025,30.0,26.2,27.9,86,68,4.1,25.6,Galle,2025
6/10/2025,28.1,24.0,25.5,98,84,24.2,23.3,Galle,2025
6/11/2025,27.2,24.5,25.6,96,84,38.3,26.0,Galle,2025
6/12/2025,29.1,24.5,26.7,94,74,9.4,24.0,Galle,2025
6/13/2025,29.5,24.6,26.6,97,74,17.3,24.3,Galle,2025
6/14/2025,27.2,24.3,25.4,96,84,38.7,19.7,Galle,2025
6/15/2025,27.8,24.2,26.1,96,82,19.4,20.2,Galle,2025
6/16/2025,28.6,23.9,26.1,98,74,12.6,17.7,Galle,2025
6/17/2025,29.0,24.8,26.5,95,74,4.4,17.6,Galle,2025
6/18/2025,29.2,25.4,27.2,92,72,2.6,19.7,Galle,2025
6/19/2025,29.5,25.6,27.3,91,73,5.9,22.1,Galle,2025
6/20/2025,29.0,24.6,26.6,96,78,9.5,19.9,Galle,2025
6/21/2025,28.9,24.0,26.7,98,76,9.2,21.5,Galle,2025
6/22/2025,29.6,25.5,27.4,91,73,5.0,24.0,Galle,2025
6/23/2025,29.0,24.8,26.3,95,79,7.7,21.8,Galle,2025
6/24/2025,29.4,25.6,27.3,94,73,6.5,26.3,Galle,2025
6/25/2025,29.3,26.0,27.3,90,77,7.0,20.1,Galle,2025
6/26/2025,29.2,24.6,26.7,94,76,4.9,20.2,Galle,2025
6/27/2025,28.9,23.9,26.6,96,76,1.8,20.7,Galle,2025
6/28/2025,28.6,24.3,25.9,96,79,12.7,17.3,Galle,2025
6/29/2025,29.4,24.4,26.8,95,74,6.7,19.3,Galle,2025
6/30/2025,30.0,26.4,27.8,90,71,1.6,23.4,Galle,2025
7/1/2025,29.6,26.0,27.7,88,69,3.5,22.5,Galle,2025
7/2/2025,29.6,26.2,27.7,88,73,1.0,22.4,Galle,2025
7/3/2025,28.4,24.1,26.5,97,78,9.5,18.9,Galle,2025
7/4/2025,29.6,25.2,27.2,92,73,7.1,19.9,Galle,2025
7/5/2025,29.5,26.4,27.7,89,73,5.0,22.8,Galle,2025
7/6/2025,29.1,24.1,26.9,96,75,11.6,24.3,Galle,2025
7/7/2025,30.1,26.8,28.2,83,68,1.2,24.8,Galle,2025
7/8/2025,30.3,25.8,28.0,88,69,2.0,24.8,Galle,2025
7/9/2025,29.9,25.9,27.7,88,72,5.3,25.5,Galle,2025
7/10/2025,29.5,23.8,27.2,96,72,6.9,27.0,Galle,2025
7/11/2025,29.9,25.2,27.7,91,66,3.4,31.7,Galle,2025
7/12/2025,29.5,24.6,27.3,91,74,6.2,25.5,Galle,2025
7/13/2025,29.7,25.8,27.5,88,72,5.6,26.6,Galle,2025
7/14/2025,27.8,24.1,26.3,95,79,13.6,26.6,Galle,2025
7/15/2025,28.2,25.2,26.6,91,78,17.4,26.1,Galle,2025
7/16/2025,27.9,24.4,26.0,95,82,28.4,23.5,Galle,2025
7/17/2025,28.7,25.0,26.8,91,71,4.0,28.2,Galle,2025
7/18/2025,27.4,24.1,26.0,97,84,33.4,27.2,Galle,2025
7/19/2025,28.1,24.5,26.1,96,78,15.4,32.8,Galle,2025
7/20/2025,27.4,24.2,25.4,97,81,14.4,28.6,Galle,2025
7/21/2025,27.0,24.0,25.3,96,84,40.6,22.1,Galle,2025
7/22/2025,27.6,24.5,25.9,95,82,14.9,20.8,Galle,2025
7/23/2025,28.4,23.9,26.2,94,78,6.3,20.1,Galle,2025
7/24/2025,28.4,24.3,26.1,94,76,4.0,22.8,Galle,2025
7/25/2025,28.6,24.4,26.0,97,72,13.8,19.7,Galle,2025
7/26/2025,29.5,23.4,25.9,98,68,14.5,16.7,Galle,2025
7/27/2025,29.4,23.4,26.3,95,67,0.2,22.6,Galle,2025
7/28/2025,29.2,25.1,26.9,93,74,0.8,22.6,Galle,2025
7/29/2025,30.1,25.3,27.1,93,67,0.1,25.3,Galle,2025
7/30/2025,29.7,24.9,27.0,93,70,0.5,26.1,Galle,2025
7/31/2025,29.1,25.1,26.8,93,73,4.9,23.8,Galle,2025
8/1/2025,28.5,25.2,26.5,95,78,6.0,25.6,Galle,2025
8/2/2025,28.0,24.5,26.1,96,77,12.9,25.8,Galle,2025
8/3/2025,26.6,24.4,25.5,96,87,11.8,20.3,Galle,2025
8/4/2025,28.9,24.1,26.5,92,76,3.2,20.3,Galle,2025
8/5/2025,27.8,24.2,25.8,95,78,16.7,24.7,Galle,2025
8/6/2025,28.8,25.0,26.6,91,76,1.6,22.8,Galle,2025
8/7/2025,28.6,25.0,26.5,94,77,3.7,20.9,Galle,2025
8/8/2025,28.8,25.4,26.7,91,74,2.8,21.7,Galle,2025
8/9/2025,28.5,25.4,26.6,86,75,3.1,19.0,Galle,2025
8/10/2025,28.9,25.4,26.9,87,72,1.9,20.3,Galle,2025
8/11/2025,28.9,24.8,26.7,88,70,3.3,20.5,Galle,2025
8/12/2025,29.0,24.3,26.3,94,68,10.1,25.8,Galle,2025
8/13/2025,28.2,23.2,25.6,97,78,10.8,21.8,Galle,2025
8/14/2025,28.6,22.8,25.9,98,76,6.5,20.8,Galle,2025
8/15/2025,29.1,23.3,26.4,98,68,6.1,26.9,Galle,2025
8/16/2025,28.8,24.9,26.9,87,72,9.5,26.2,Galle,2025
8/17/2025,28.9,23.8,26.5,92,77,6.7,21.8,Galle,2025
8/18/2025,29.3,24.1,26.8,95,72,8.6,22.6,Galle,2025
8/19/2025,29.5,25.5,27.1,91,70,0.3,21.7,Galle,2025
8/20/2025,29.9,25.0,26.9,94,68,0.7,23.1,Galle,2025
8/21/2025,29.9,24.1,26.8,96,68,0.0,20.2,Galle,2025
8/22/2025,28.5,25.4,26.7,91,73,2.7,20.7,Galle,2025
8/23/2025,28.0,24.5,26.4,92,76,2.9,17.2,Galle,2025
8/24/2025,29.5,24.9,26.8,93,73,1.7,19.8,Galle,2025
8/25/2025,30.0,25.0,27.2,94,65,0.3,19.7,Galle,2025
8/26/2025,29.9,25.8,27.4,85,65,3.1,22.1,Galle,2025
8/27/2025,29.1,25.3,26.7,89,71,3.5,23.6,Galle,2025
8/28/2025,28.8,23.6,26.1,97,74,14.1,25.9,Galle,2025
8/29/2025,28.9,23.8,26.3,96,73,16.7,24.0,Galle,2025
8/30/2025,28.4,23.7,26.2,97,78,8.9,24.8,Galle,2025
8/31/2025,28.3,25.0,26.5,93,74,7.5,23.7,Galle,2025
9/1/2025,28.8,24.6,26.3,94,76,18.3,26.7,Galle,2025
9/2/2025,29.3,25.9,27.2,91,72,4.4,26.5,Galle,2025
9/3/2025,29.0,25.5,26.9,88,69,3.9,24.1,Galle,2025
9/4/2025,28.9,23.9,26.7,96,70,4.2,24.7,Galle,2025
9/5/2025,29.1,25.6,27.1,89,71,1.8,24.4,Galle,2025
9/6/2025,29.2,25.5,27.0,91,73,4.0,24.8,Galle,2025
9/7/2025,29.9,25.4,27.3,90,64,0.0,24.4,Galle,2025
9/8/2025,29.5,24.4,26.9,93,71,3.5,22.8,Galle,2025
9/9/2025,30.2,24.6,27.1,94,70,1.1,18.1,Galle,2025
9/10/2025,29.6,25.8,27.6,88,68,1.4,20.9,Galle,2025
9/11/2025,30.1,26.0,27.5,86,68,2.4,22.3,Galle,2025
9/12/2025,30.1,24.5,27.4,92,67,3.9,22.5,Galle,2025
9/13/2025,30.1,25.1,27.2,91,66,8.8,22.4,Galle,2025
9/14/2025,30.8,25.2,27.5,91,64,2.2,24.0,Galle,2025
9/15/2025,30.6,25.5,28.0,89,64,7.7,25.5,Galle,2025
9/16/2025,28.8,24.4,26.2,95,76,6.7,20.8,Galle,2025
9/17/2025,28.2,23.7,25.7,98,78,12.4,18.3,Galle,2025
9/18/2025,27.8,23.9,25.4,98,79,17.0,19.8,Galle,2025
9/19/2025,29.1,23.7,26.1,98,75,9.6,16.1,Galle,2025
9/20/2025,29.8,25.1,27.2,91,69,2.8,20.9,Galle,2025
9/21/2025,29.5,23.4,26.5,97,69,6.9,22.8,Galle,2025
9/22/2025,28.8,23.2,25.9,98,76,17.0,20.0,Galle,2025
9/23/2025,29.2,24.2,26.7,96,73,3.0,21.8,Galle,2025
9/24/2025,27.9,24.4,25.6,96,79,19.5,19.1,Galle,2025
9/25/2025,28.5,23.5,25.6,99,77,31.2,21.2,Galle,2025
9/26/2025,27.0,23.2,25.2,97,79,31.0,20.0,Galle,2025
9/27/2025,29.9,25.6,27.5,85,68,1.3,22.4,Galle,2025
9/28/2025,29.2,24.5,26.8,94,75,4.3,21.9,Galle,2025
9/29/2025,29.7,25.0,27.0,93,72,8.1,21.8,Galle,2025
9/30/2025,29.2,23.5,26.5,98,72,8.5,22.2,Galle,2025
10/1/2025,30.0,25.5,27.7,91,69,2.2,21.4,Galle,2025
10/2/2025,30.4,25.6,27.8,88,65,0.0,16.2,Galle,2025
10/3/2025,30.6,25.5,27.5,89,63,0.0,17.2,Galle,2025
10/4/2025,29.0,22.6,25.7,97,77,11.5,16.5,Galle,2025
10/5/2025,29.0,22.4,25.7,97,71,6.7,18.1,Galle,2025
10/6/2025,30.6,24.4,27.2,91,62,0.4,17.3,Galle,2025
10/7/2025,29.7,24.0,26.7,94,72,0.5,13.9,Galle,2025
10/8/2025,29.8,25.5,27.6,84,67,0.4,17.9,Galle,2025
10/9/2025,30.5,24.9,27.5,84,60,0.0,13.3,Galle,2025
10/10/2025,28.4,24.5,26.2,93,75,6.8,15.4,Galle,2025
10/11/2025,28.6,24.5,26.1,92,77,3.4,12.6,Galle,2025
10/12/2025,29.8,23.5,26.0,95,72,7.1,11.8,Galle,2025
10/13/2025,29.6,23.3,25.8,99,74,28.8,13.0,Galle,2025
10/14/2025,30.1,22.9,25.7,98,68,5.4,17.4,Galle,2025
10/15/2025,28.6,23.6,25.2,98,77,27.6,15.1,Galle,2025
10/16/2025,29.5,23.4,25.8,98,69,2.7,15.5,Galle,2025
10/17/2025,30.0,23.1,26.2,97,71,9.8,14.4,Galle,2025
10/18/2025,28.9,24.0,25.8,98,77,19.9,12.5,Galle,2025
10/19/2025,27.0,23.1,24.8,98,82,22.4,15.8,Galle,2025
10/20/2025,27.2,22.9,24.8,97,81,12.5,14.6,Galle,2025
10/21/2025,27.8,23.9,25.5,96,74,27.7,21.1,Galle,2025
10/22/2025,29.0,23.9,26.4,95,76,14.5,21.4,Galle,2025
10/23/2025,28.8,24.3,26.4,96,73,5.4,21.6,Galle,2025
10/24/2025,29.6,23.5,25.5,99,74,16.7,18.7,Galle,2025
10/25/2025,28.4,23.4,25.9,98,77,3.1,21.2,Galle,2025
10/26/2025,29.5,25.8,27.3,87,71,0.0,21.7,Galle,2025
10/27/2025,30.1,26.1,27.5,84,66,0.7,27.5,Galle,2025
10/28/2025,29.9,26.2,27.7,86,70,0.5,21.5,Galle,2025
10/29/2025,30.2,25.4,27.3,91,66,0.9,19.6,Galle,2025
10/30/2025,30.6,24.2,27.0,92,66,0.2,17.2,Galle,2025
10/31/2025,30.6,24.1,27.1,94,66,0.2,16.3,Galle,2025
11/1/2025,30.2,24.1,27.0,94,67,1.0,13.2,Galle,2025
11/2/2025,30.8,25.2,27.5,91,59,1.1,21.4,Galle,2025
11/3/2025,31.5,25.4,27.9,82,54,0.0,19.1,Galle,2025
11/4/2025,31.1,26.2,28.3,79,57,0.5,23.8,Galle,2025
11/5/2025,30.9,26.0,28.0,78,59,1.4,23.1,Galle,2025
11/6/2025,28.8,22.6,26.1,97,71,6.5,23.6,Galle,2025
11/7/2025,29.6,23.9,26.5,94,66,0.8,20.8,Galle,2025
11/8/2025,29.8,23.4,26.2,95,65,2.9,18.8,Galle,2025
11/9/2025,30.4,23.4,26.5,92,65,2.5,16.1,Galle,2025
11/10/2025,30.0,24.5,26.5,92,63,1.9,17.3,Galle,2025
11/11/2025,30.6,23.5,26.6,96,62,1.2,18.0,Galle,2025
11/12/2025,30.6,23.5,25.8,97,65,20.3,11.3,Galle,2025
11/13/2025,29.2,23.0,25.1,99,76,18.0,14.5,Galle,2025
11/14/2025,29.8,23.0,25.6,97,73,15.1,13.6,Galle,2025
11/15/2025,31.5,23.5,26.8,94,59,7.1,17.7,Galle,2025
11/16/2025,31.2,23.2,25.9,95,68,4.2,13.4,Galle,2025
11/17/2025,29.3,23.4,25.1,98,75,30.3,12.6,Galle,2025
11/18/2025,27.8,22.8,24.4,98,81,35.0,11.6,Galle,2025
11/19/2025,30.7,22.3,25.9,96,68,3.9,11.7,Galle,2025
11/20/2025,30.0,23.4,25.9,96,64,1.4,12.1,Galle,2025
