farmer_id,farmer_name,experience,district,land_size,tree_count,date,season,tapping_hour,tapping_minute,tapping_time,collection_gap_hours,storage_duration_hours,latex_quantity_kg,ammonia_added,ammonia_amount_ml,container_type,temperature_c,humidity_percent,rainfall_mm,vfa_value,drc_value,quality_grade
F006,Farmer F,beginner,Kegalle,1.0,80,2026-02-07,dry,8,25,8:25,3.9,6.1,5.1,False,0.0,Open Container,30.1,70.7,3.5,0.1109,34.33,Rejected
F005,Farmer E,moderate,Kalutara,2.0,150,2026-02-07,dry,5,14,5:14,4.1,4.0,2.7,True,9.3,Open Container,30.7,68.6,10.0,0.0542,36.18,Grade 3
F004,Farmer D,expert,Galle,3.5,250,2026-02-07,dry,5,32,5:32,2.8,1.4,7.6,True,3.1,Closed Container,30.9,67.7,3.6,0.0319,37.38,Grade 2
F007,Farmer G,expert,Ratnapura,5.0,400,2026-02-07,dry,4,54,4:54,2.1,2.8,3.8,True,5.8,Bucket,27.8,65.9,19.4,0.0271,37.6,Grade 1
F008,Farmer H,moderate,Galle,2.5,180,2026-02-08,dry,6,30,6:30,3.0,5.8,6.6,True,4.8,Closed Container,30.7,73.4,8.3,0.0618,35.13,Grade 3
F001,Farmer A,expert,Kalutara,4.5,300,2026-02-08,dry,6,8,6:08,1.9,3.8,6.6,True,6.7,Closed Container,30.9,73.1,13.7,0.0357,37.62,Grade 2
F006,Farmer F,beginner,Kegalle,1.0,80,2026-02-08,dry,10,25,10:25,3.9,12.7,5.2,True,3.4,Closed Container,29.8,68.4,27.4,0.12,34.18,Rejected
F004,Farmer D,expert,Galle,3.5,250,2026-02-08,dry,6,9,6:09,2.3,3.9,4.0,True,3.3,Bucket,30.1,60.7,0.9,0.0567,37.32,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2026-02-08,dry,6,36,6:36,3.0,3.8,6.7,False,0.0,Open Container,30.9,60.3,21.7,0.0752,36.21,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2026-02-08,dry,8,59,8:59,2.9,4.8,4.0,True,4.8,Bucket,31.3,64.5,6.3,0.066,34.85,Grade 3
F007,Farmer G,expert,Ratnapura,5.0,400,2026-02-08,dry,6,14,6:14,1.7,2.5,6.9,True,3.2,Bucket,29.5,60.9,6.8,0.0422,35.56,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2026-02-08,dry,5,33,5:33,2.6,7.3,1.4,True,7.8,Closed Container,29.2,74.1,7.8,0.0548,37.0,Grade 3
F007,Farmer G,expert,Ratnapura,5.0,400,2026-02-09,dry,6,49,6:49,1.6,3.1,5.3,True,9.8,Closed Container,29.5,60.1,12.1,0.0287,37.41,Grade 1
F008,Farmer H,moderate,Galle,2.5,180,2026-02-09,dry,6,48,6:48,2.6,3.8,4.1,False,0.0,Open Container,31.8,64.9,1.3,0.0877,35.24,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2026-02-09,dry,6,3,6:03,2.3,6.6,5.7,True,5.7,Closed Container,31.9,65.0,3.6,0.0669,35.65,Grade 3
F001,Farmer A,expert,Kalutara,4.5,300,2026-02-10,dry,6,20,6:20,2.3,3.1,5.4,True,8.6,Closed Container,29.6,65.1,2.3,0.0357,35.96,Grade 2
F002,Farmer B,moderate,Kegalle,3.0,200,2026-02-10,dry,6,42,6:42,4.2,3.1,5.2,True,6.9,Bucket,30.7,74.5,13.3,0.0531,33.5,Grade 3
F007,Farmer G,expert,Ratnapura,5.0,400,2026-02-10,dry,6,14,6:14,2.7,2.9,1.2,True,3.7,Closed Container,29.3,64.2,16.9,0.0389,34.45,Grade 2
F004,Farmer D,expert,Galle,3.5,250,2026-02-10,dry,6,15,6:15,2.8,3.8,2.8,True,5.0,Closed Container,31.3,64.1,13.3,0.0435,36.52,Grade 2
F007,Farmer G,expert,Ratnapura,5.0,400,2026-02-10,dry,4,44,4:44,2.4,2.8,5.2,False,0.0,Closed Container,28.9,61.6,15.6,0.0479,38.5,Grade 2
F001,Farmer A,expert,Kalutara,4.5,300,2026-02-10,dry,4,30,4:30,2.1,2.3,4.3,True,9.1,Closed Container,29.4,70.3,9.4,0.0208,38.64,Grade 1
F007,Farmer G,expert,Ratnapura,5.0,400,2026-02-10,dry,6,3,6:03,1.7,3.4,1.6,True,6.4,Bucket,29.2,64.0,3.0,0.036,35.3,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2026-02-10,dry,6,56,6:56,2.1,5.0,7.0,False,0.0,Closed Container,30.8,70.1,24.1,0.0634,37.16,Grade 3
F006,Farmer F,beginner,Kegalle,1.0,80,2026-02-11,dry,10,8,10:08,5.8,11.4,6.9,True,4.0,Open Container,29.1,63.5,18.5,0.12,32.5,Rejected
F001,Farmer A,expert,Kalutara,4.5,300,2026-02-11,dry,4,15,4:15,1.8,1.1,2.1,True,7.7,Closed Container,30.2,69.2,19.1,0.01,37.53,Grade 1
F006,Farmer F,beginner,Kegalle,1.0,80,2026-02-11,dry,8,7,8:07,5.6,6.4,6.8,False,0.0,Bucket,30.6,63.8,9.8,0.1078,32.69,Rejected
F003,Farmer C,beginner,Ratnapura,1.5,100,2026-02-11,dry,10,3,10:03,5.0,6.7,5.6,False,0.0,Open Container,28.9,68.0,26.8,0.12,32.9,Rejected
F001,Farmer A,expert,Kalutara,4.5,300,2026-02-11,dry,5,59,5:59,2.5,3.6,5.6,True,3.2,Closed Container,31.2,61.4,8.9,0.0414,38.75,Grade 2
F004,Farmer D,expert,Galle,3.5,250,2026-02-11,dry,5,37,5:37,2.0,1.5,7.4,True,9.8,Closed Container,29.5,72.0,14.5,0.0116,38.23,Grade 1
F008,Farmer H,moderate,Galle,2.5,180,2026-02-11,dry,6,30,6:30,2.7,3.7,3.6,True,3.0,Closed Container,30.1,71.5,21.4,0.0482,35.0,Grade 2
F004,Farmer D,expert,Galle,3.5,250,2026-02-12,dry,5,19,5:19,2.7,2.6,1.7,True,3.2,Closed Container,30.2,65.8,8.6,0.0346,37.58,Grade 2
F006,Farmer F,beginner,Kegalle,1.0,80,2026-02-12,dry,9,24,9:24,5.2,7.3,4.2,True,7.7,Closed Container,30.6,71.2,28.2,0.0832,33.47,Rejected
F004,Farmer D,expert,Galle,3.5,250,2026-02-12,dry,6,52,6:52,1.8,3.2,7.0,True,7.2,Closed Container,30.0,66.5,21.4,0.0324,38.11,Grade 2
F002,Farmer B,moderate,Kegalle,3.0,200,2026-02-12,dry,8,3,8:03,3.4,7.9,7.0,False,0.0,Closed Container,30.1,60.9,12.6,0.0913,33.63,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2026-02-12,dry,8,19,8:19,2.0,4.6,3.1,True,3.1,Closed Container,31.4,63.8,16.9,0.068,32.26,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2026-02-12,dry,7,49,7:49,3.3,7.0,6.2,False,0.0,Bucket,27.8,65.5,25.3,0.0987,34.04,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2026-02-12,dry,9,39,9:39,5.4,12.9,4.0,False,0.0,Open Container,29.4,68.1,8.6,0.12,32.58,Rejected
F007,Farmer G,expert,Ratnapura,5.0,400,2026-02-12,dry,4,25,4:25,2.3,3.4,7.8,True,7.6,Bucket,28.4,62.8,19.1,0.0315,38.0,Grade 2
F004,Farmer D,expert,Galle,3.5,250,2026-02-13,dry,5,31,5:31,3.0,2.7,6.0,True,10.0,Closed Container,30.3,66.3,22.8,0.0229,36.99,Grade 1
F006,Farmer F,beginner,Kegalle,1.0,80,2026-02-13,dry,10,48,10:48,3.6,12.1,7.5,False,0.0,Closed Container,30.0,64.9,12.3,0.12,32.5,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2026-02-13,dry,6,39,6:39,3.3,2.1,2.7,False,0.0,Bucket,29.4,72.0,3.6,0.0575,34.61,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2026-02-13,dry,5,12,5:12,3.7,5.8,1.6,False,0.0,Closed Container,31.4,74.1,11.6,0.0734,38.07,Grade 3
F005,Farmer E,moderate,Kalutara,2.0,150,2026-02-13,dry,8,22,8:22,3.2,5.6,3.8,True,5.0,Open Container,30.1,66.1,20.4,0.0815,32.64,Rejected
F001,Farmer A,expert,Kalutara,4.5,300,2026-02-13,dry,4,19,4:19,2.2,3.2,4.0,True,4.6,Closed Container,31.1,73.1,21.4,0.0319,39.09,Grade 2
F004,Farmer D,expert,Galle,3.5,250,2026-02-14,dry,6,59,6:59,2.3,2.8,6.6,True,4.3,Closed Container,29.8,71.0,4.9,0.0328,36.18,Grade 2
F004,Farmer D,expert,Galle,3.5,250,2026-02-14,dry,5,49,5:49,2.2,2.4,5.1,True,3.8,Closed Container,29.8,60.3,8.8,0.0307,39.55,Grade 2
F001,Farmer A,expert,Kalutara,4.5,300,2026-02-14,dry,4,42,4:42,1.7,2.6,3.7,True,4.4,Closed Container,31.6,75.0,7.2,0.0303,37.5,Grade 2
F003,Farmer C,beginner,Ratnapura,1.5,100,2026-02-14,dry,6,53,6:53,5.9,11.8,7.7,False,0.0,Cup,28.1,74.5,20.9,0.12,34.53,Rejected
F007,Farmer G,expert,Ratnapura,5.0,400,2026-02-15,dry,4,39,4:39,2.8,3.1,5.5,True,5.9,Closed Container,27.4,60.1,3.7,0.0263,38.1,Grade 1
F005,Farmer E,moderate,Kalutara,2.0,150,2026-02-15,dry,6,35,6:35,2.0,3.9,5.7,True,9.9,Open Container,31.3,73.6,18.1,0.0542,34.93,Grade 3
F001,Farmer A,expert,Kalutara,4.5,300,2026-02-15,dry,6,29,6:29,2.0,1.9,6.1,True,9.4,Closed Container,29.8,73.5,12.9,0.0217,38.2,Grade 1
F003,Farmer C,beginner,Ratnapura,1.5,100,2026-02-15,dry,8,39,8:39,3.8,9.5,1.6,False,0.0,Open Container,28.5,67.4,17.2,0.12,31.25,Rejected
F002,Farmer B,moderate,Kegalle,3.0,200,2026-02-15,dry,8,53,8:53,3.4,3.8,1.9,False,0.0,Closed Container,29.2,66.4,16.2,0.0741,34.56,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2026-02-15,dry,7,14,7:14,3.3,2.5,6.1,False,0.0,Bucket,31.2,64.5,19.9,0.0684,34.63,Grade 3
F002,Farmer B,moderate,Kegalle,3.0,200,2026-02-15,dry,5,59,5:59,4.4,8.0,7.6,False,0.0,Closed Container,28.4,64.6,1.3,0.0853,36.34,Rejected
F002,Farmer B,moderate,Kegalle,3.0,200,2026-02-15,dry,5,40,5:40,4.0,4.4,5.5,True,3.2,Closed Container,28.4,65.5,14.8,0.0559,37.4,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2026-02-15,dry,5,8,5:08,4.2,6.0,4.9,True,9.9,Bucket,29.6,63.7,28.6,0.0642,36.18,Grade 3
F002,Farmer B,moderate,Kegalle,3.0,200,2026-02-15,dry,8,27,8:27,4.4,7.6,6.9,True,4.5,Closed Container,30.0,72.0,7.7,0.0834,35.73,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2026-02-15,dry,10,11,10:11,3.6,6.1,7.0,False,0.0,Closed Container,29.5,66.4,21.9,0.1036,31.05,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2026-02-15,dry,7,24,7:24,2.2,7.8,7.0,False,0.0,Open Container,30.2,61.5,1.8,0.094,34.97,Rejected
F005,Farmer E,moderate,Kalutara,2.0,150,2026-02-15,dry,7,29,7:29,3.0,2.9,7.1,True,9.1,Closed Container,31.8,61.1,28.8,0.0357,34.58,Grade 2
F004,Farmer D,expert,Galle,3.5,250,2026-02-16,dry,6,39,6:39,2.1,3.3,1.4,True,6.2,Closed Container,31.5,72.9,18.5,0.0356,37.79,Grade 2
F005,Farmer E,moderate,Kalutara,2.0,150,2026-02-16,dry,6,51,6:51,4.1,7.5,3.2,False,0.0,Closed Container,29.8,60.8,3.8,0.0946,37.05,Rejected
F005,Farmer E,moderate,Kalutara,2.0,150,2026-02-16,dry,7,22,7:22,4.3,3.7,6.9,True,9.9,Closed Container,30.9,73.8,14.9,0.0461,35.81,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2026-02-16,dry,8,25,8:25,2.0,5.1,3.2,False,0.0,Closed Container,29.9,69.4,21.8,0.0745,32.94,Grade 3
F001,Farmer A,expert,Kalutara,4.5,300,2026-02-16,dry,6,24,6:24,2.8,3.2,1.7,True,4.7,Closed Container,31.3,69.7,15.9,0.0396,37.93,Grade 2
F001,Farmer A,expert,Kalutara,4.5,300,2026-02-16,dry,4,56,4:56,1.7,3.0,3.9,True,7.3,Bucket,31.7,71.6,27.8,0.0361,37.41,Grade 2
F001,Farmer A,expert,Kalutara,4.5,300,2026-02-17,dry,6,28,6:28,2.3,4.0,1.7,True,8.3,Closed Container,30.4,60.9,16.9,0.0318,37.63,Grade 2
F006,Farmer F,beginner,Kegalle,1.0,80,2026-02-17,dry,6,2,6:02,5.5,6.8,4.8,True,8.5,Cup,29.0,63.1,14.8,0.0856,34.56,Rejected
F003,Farmer C,beginner,Ratnapura,1.5,100,2026-02-17,dry,8,14,8:14,5.7,10.0,6.5,False,0.0,Open Container,29.8,73.3,22.2,0.12,31.52,Rejected
F002,Farmer B,moderate,Kegalle,3.0,200,2026-02-17,dry,7,15,7:15,4.5,6.2,4.2,True,5.0,Open Container,29.1,74.5,28.1,0.0854,33.16,Rejected
F003,Farmer C,beginner,Ratnapura,1.5,100,2026-02-17,dry,6,30,6:30,4.5,13.9,5.0,True,8.3,Bucket,27.2,64.9,4.3,0.12,36.33,Rejected
F003,Farmer C,beginner,Ratnapura,1.5,100,2026-02-17,dry,7,17,7:17,5.3,12.3,4.7,False,0.0,Cup,27.3,72.5,22.6,0.12,33.19,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2026-02-17,dry,6,43,6:43,3.7,6.1,5.2,True,8.3,Bucket,31.6,70.3,8.3,0.0655,33.92,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2026-02-18,dry,9,38,9:38,5.5,8.1,4.1,False,0.0,Closed Container,28.8,62.8,20.9,0.1117,32.14,Rejected
F001,Farmer A,expert,Kalutara,4.5,300,2026-02-18,dry,6,23,6:23,2.9,3.8,6.5,True,6.6,Bucket,31.6,64.4,3.9,0.0508,38.09,Grade 3
F006,Farmer F,beginner,Kegalle,1.0,80,2026-02-19,dry,6,26,6:26,4.8,4.7,3.6,False,0.0,Closed Container,30.8,60.8,20.7,0.0806,36.56,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2026-02-19,dry,9,35,9:35,4.3,13.2,6.5,False,0.0,Bucket,29.3,69.0,29.0,0.12,33.14,Rejected
F005,Farmer E,moderate,Kalutara,2.0,150,2026-02-19,dry,7,25,7:25,4.5,2.9,2.2,False,0.0,Closed Container,29.4,62.6,7.4,0.063,35.84,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2026-02-20,dry,6,55,6:55,3.7,13.2,4.7,False,0.0,Open Container,27.7,71.1,0.8,0.12,34.71,Rejected
F007,Farmer G,expert,Ratnapura,5.0,400,2026-02-20,dry,6,34,6:34,1.9,2.8,5.0,True,4.0,Bucket,29.5,65.4,23.8,0.0449,37.57,Grade 2
F006,Farmer F,beginner,Kegalle,1.0,80,2026-02-20,dry,10,45,10:45,3.3,6.2,7.8,False,0.0,Closed Container,28.6,64.8,14.0,0.0979,31.32,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2026-02-20,dry,9,57,9:57,3.3,8.2,3.5,True,7.7,Bucket,29.9,62.4,29.4,0.0983,33.32,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2026-02-20,dry,9,17,9:17,3.9,5.3,6.4,False,0.0,Open Container,29.2,61.6,11.8,0.1038,32.69,Rejected
F003,Farmer C,beginner,Ratnapura,1.5,100,2026-02-20,dry,7,3,7:03,5.4,5.0,7.5,True,4.6,Cup,28.4,66.8,23.5,0.079,34.86,Grade 3
F005,Farmer E,moderate,Kalutara,2.0,150,2026-02-20,dry,8,46,8:46,3.6,4.9,2.2,False,0.0,Closed Container,29.8,69.9,9.8,0.078,33.85,Grade 3
F005,Farmer E,moderate,Kalutara,2.0,150,2026-02-20,dry,8,44,8:44,4.3,3.6,4.5,False,0.0,Bucket,29.5,67.3,24.7,0.0833,31.71,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2026-02-20,dry,10,24,10:24,5.1,8.0,6.6,True,9.1,Open Container,30.6,68.6,13.7,0.1113,31.34,Rejected
F002,Farmer B,moderate,Kegalle,3.0,200,2026-02-20,dry,5,33,5:33,2.8,5.3,1.4,True,5.1,Closed Container,29.8,71.7,2.8,0.0541,36.72,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2026-02-21,dry,10,3,10:03,3.9,13.9,4.4,False,0.0,Bucket,28.6,66.8,17.4,0.12,32.47,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2026-02-21,dry,6,7,6:07,5.7,7.0,4.2,True,9.5,Open Container,30.6,72.2,1.8,0.0948,34.15,Rejected
F001,Farmer A,expert,Kalutara,4.5,300,2026-02-21,dry,4,27,4:27,2.8,1.4,4.2,False,0.0,Closed Container,31.0,64.1,2.4,0.0404,39.12,Grade 2
F003,Farmer C,beginner,Ratnapura,1.5,100,2026-02-21,dry,7,25,7:25,5.4,10.5,3.7,True,8.8,Closed Container,28.7,74.0,0.2,0.1002,34.75,Rejected
F007,Farmer G,expert,Ratnapura,5.0,400,2026-02-21,dry,4,59,4:59,1.9,2.2,6.2,False,0.0,Closed Container,29.1,66.4,13.3,0.0396,38.18,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2026-02-21,dry,7,40,7:40,3.2,5.9,4.9,False,0.0,Open Container,30.3,70.9,17.1,0.0912,34.61,Rejected
F007,Farmer G,expert,Ratnapura,5.0,400,2026-02-22,dry,6,56,6:56,1.9,1.6,4.6,True,4.0,Bucket,28.8,67.4,27.4,0.0319,36.44,Grade 2
F001,Farmer A,expert,Kalutara,4.5,300,2026-02-22,dry,6,52,6:52,1.9,1.1,6.3,True,7.6,Bucket,29.2,68.3,29.1,0.0324,37.41,Grade 2
F006,Farmer F,beginner,Kegalle,1.0,80,2026-02-22,dry,7,48,7:48,3.4,5.9,7.8,False,0.0,Cup,30.0,63.1,18.6,0.0913,35.24,Rejected
F004,Farmer D,expert,Galle,3.5,250,2026-02-23,dry,5,37,5:37,2.6,1.0,2.4,True,8.6,Closed Container,31.2,66.2,20.1,0.01,37.54,Grade 1
F004,Farmer D,expert,Galle,3.5,250,2026-02-23,dry,5,34,5:34,2.2,2.5,3.4,True,6.9,Bucket,30.3,73.5,14.5,0.0281,40.74,Grade 1
F001,Farmer A,expert,Kalutara,4.5,300,2026-02-23,dry,6,17,6:17,3.0,1.8,7.5,True,5.6,Closed Container,31.8,70.3,20.4,0.0338,35.48,Grade 2
F007,Farmer G,expert,Ratnapura,5.0,400,2026-02-23,dry,6,24,6:24,2.1,2.0,2.7,True,3.6,Bucket,28.3,62.8,0.2,0.039,37.45,Grade 2
F006,Farmer F,beginner,Kegalle,1.0,80,2026-02-23,dry,7,5,7:05,4.9,9.8,5.1,True,6.9,Bucket,30.1,72.0,14.8,0.0999,33.32,Rejected
F004,Farmer D,expert,Galle,3.5,250,2026-02-23,dry,6,11,6:11,2.6,2.8,2.2,True,5.2,Bucket,30.0,60.6,8.2,0.0443,37.42,Grade 2
F002,Farmer B,moderate,Kegalle,3.0,200,2026-02-23,dry,5,6,5:06,3.7,5.7,6.4,True,3.6,Closed Container,30.2,62.1,26.3,0.0605,35.96,Grade 3
F006,Farmer F,beginner,Kegalle,1.0,80,2026-02-23,dry,10,8,10:08,4.8,5.5,2.3,False,0.0,Open Container,29.2,60.4,4.7,0.1184,33.77,Rejected
F001,Farmer A,expert,Kalutara,4.5,300,2026-02-23,dry,6,23,6:23,2.0,3.5,5.8,True,7.3,Bucket,31.7,63.6,21.2,0.0443,36.93,Grade 2
F005,Farmer E,moderate,Kalutara,2.0,150,2026-02-24,dry,8,6,8:06,3.8,6.7,7.5,True,4.8,Closed Container,29.1,67.1,10.1,0.0801,33.86,Rejected
F005,Farmer E,moderate,Kalutara,2.0,150,2026-02-24,dry,5,53,5:53,4.3,3.7,7.6,True,5.4,Closed Container,29.0,64.2,18.2,0.0477,37.04,Grade 2
F005,Farmer E,moderate,Kalutara,2.0,150,2026-02-24,dry,5,55,5:55,2.7,6.2,5.7,True,6.3,Open Container,31.5,74.6,29.3,0.0721,37.82,Grade 3
F007,Farmer G,expert,Ratnapura,5.0,400,2026-02-25,dry,5,12,5:12,2.1,1.2,3.4,True,4.5,Closed Container,29.8,70.7,12.6,0.0181,38.04,Grade 1
F008,Farmer H,moderate,Galle,2.5,180,2026-02-25,dry,7,59,7:59,4.0,3.4,2.0,True,9.9,Closed Container,30.1,62.7,20.6,0.0418,35.68,Grade 2
F004,Farmer D,expert,Galle,3.5,250,2026-02-25,dry,4,46,4:46,2.0,2.7,7.6,True,9.7,Bucket,29.7,67.2,16.6,0.0275,38.73,Grade 1
F008,Farmer H,moderate,Galle,2.5,180,2026-02-25,dry,6,29,6:29,4.3,2.9,7.8,True,6.6,Open Container,30.0,63.1,2.5,0.0522,32.67,Grade 3
F004,Farmer D,expert,Galle,3.5,250,2026-02-25,dry,6,56,6:56,2.7,3.4,5.8,True,7.8,Closed Container,30.2,73.0,21.7,0.028,36.54,Grade 1
F001,Farmer A,expert,Kalutara,4.5,300,2026-02-25,dry,6,6,6:06,2.2,3.8,5.9,True,9.7,Closed Container,29.1,61.0,13.7,0.0317,37.49,Grade 2
F007,Farmer G,expert,Ratnapura,5.0,400,2026-02-25,dry,4,11,4:11,2.9,1.5,5.3,True,4.5,Closed Container,28.9,60.8,6.3,0.0233,37.6,Grade 1
F006,Farmer F,beginner,Kegalle,1.0,80,2026-02-26,dry,8,26,8:26,5.1,4.8,1.4,False,0.0,Open Container,28.2,65.8,20.1,0.1025,31.52,Rejected
F005,Farmer E,moderate,Kalutara,2.0,150,2026-02-26,dry,6,13,6:13,3.4,7.2,5.5,False,0.0,Open Container,29.1,61.8,29.6,0.0948,35.16,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2026-02-26,dry,6,49,6:49,5.6,6.7,2.1,False,0.0,Open Container,29.5,66.3,10.7,0.1161,36.36,Rejected
F001,Farmer A,expert,Kalutara,4.5,300,2026-02-26,dry,6,19,6:19,2.2,3.9,7.9,True,5.1,Closed Container,29.9,74.6,29.6,0.0423,38.22,Grade 2
F007,Farmer G,expert,Ratnapura,5.0,400,2026-02-26,dry,5,52,5:52,2.4,1.4,3.2,True,6.3,Closed Container,27.2,64.7,16.2,0.0121,39.04,Grade 1
F002,Farmer B,moderate,Kegalle,3.0,200,2026-02-26,dry,5,7,5:07,3.9,4.8,6.5,False,0.0,Closed Container,28.2,66.0,15.4,0.0577,36.16,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2026-02-27,dry,6,17,6:17,2.1,2.7,2.0,False,0.0,Bucket,29.1,68.3,13.1,0.0599,35.79,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2026-02-27,dry,9,21,9:21,5.1,4.5,3.8,False,0.0,Open Container,29.8,73.1,4.0,0.1026,31.43,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2026-02-27,dry,5,1,5:01,3.5,2.1,2.5,False,0.0,Bucket,29.0,66.2,14.4,0.056,36.89,Grade 3
F007,Farmer G,expert,Ratnapura,5.0,400,2026-02-27,dry,5,26,5:26,1.9,2.8,6.1,True,9.0,Closed Container,28.4,69.5,8.9,0.0215,36.83,Grade 1
F002,Farmer B,moderate,Kegalle,3.0,200,2026-02-27,dry,6,0,6:00,3.4,5.2,4.9,False,0.0,Bucket,28.9,67.5,10.2,0.0814,37.09,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2026-02-27,dry,7,28,7:28,3.9,6.7,1.8,True,7.8,Bucket,30.6,72.7,27.6,0.0827,33.69,Rejected
F002,Farmer B,moderate,Kegalle,3.0,200,2026-02-28,dry,8,11,8:11,4.2,7.5,3.3,False,0.0,Closed Container,30.4,67.9,12.1,0.0956,33.81,Rejected
F007,Farmer G,expert,Ratnapura,5.0,400,2026-02-28,dry,5,51,5:51,2.7,2.9,2.1,True,4.6,Closed Container,28.3,70.1,13.7,0.0324,39.8,Grade 2
F004,Farmer D,expert,Galle,3.5,250,2026-02-28,dry,5,45,5:45,2.2,3.4,1.1,True,5.6,Closed Container,29.5,63.5,2.3,0.0306,38.83,Grade 2
F002,Farmer B,moderate,Kegalle,3.0,200,2026-02-28,dry,5,21,5:21,4.0,3.6,1.4,False,0.0,Closed Container,29.9,69.9,26.9,0.0653,38.06,Grade 3
F006,Farmer F,beginner,Kegalle,1.0,80,2026-02-28,dry,8,46,8:46,4.6,14.0,3.1,False,0.0,Open Container,30.2,60.5,20.8,0.12,33.13,Rejected
F001,Farmer A,expert,Kalutara,4.5,300,2026-03-01,dry,6,52,6:52,1.9,2.7,4.9,False,0.0,Closed Container,29.9,64.6,10.6,0.043,38.11,Grade 2
F004,Farmer D,expert,Galle,3.5,250,2026-03-01,dry,6,45,6:45,2.0,1.1,2.1,True,3.3,Bucket,30.3,74.6,16.8,0.0324,36.24,Grade 2
F003,Farmer C,beginner,Ratnapura,1.5,100,2026-03-01,dry,10,56,10:56,5.7,7.4,3.9,False,0.0,Bucket,28.0,67.1,11.7,0.12,32.21,Rejected
F002,Farmer B,moderate,Kegalle,3.0,200,2026-03-01,dry,5,3,5:03,4.1,5.9,7.5,False,0.0,Closed Container,29.1,70.5,14.3,0.0755,37.42,Grade 3
F004,Farmer D,expert,Galle,3.5,250,2026-03-01,dry,6,50,6:50,1.9,3.7,2.2,False,0.0,Closed Container,30.6,74.5,14.5,0.0525,36.29,Grade 3
F001,Farmer A,expert,Kalutara,4.5,300,2026-03-01,dry,4,46,4:46,1.7,1.7,5.9,True,8.8,Closed Container,29.1,68.9,5.6,0.0103,36.7,Grade 1
F001,Farmer A,expert,Kalutara,4.5,300,2026-03-01,dry,6,49,6:49,2.5,3.8,7.5,True,3.5,Closed Container,29.1,65.2,5.4,0.043,39.12,Grade 2
F002,Farmer B,moderate,Kegalle,3.0,200,2026-03-02,dry,5,22,5:22,2.3,5.1,4.2,True,7.5,Closed Container,29.6,72.8,21.2,0.0428,38.87,Grade 2
F002,Farmer B,moderate,Kegalle,3.0,200,2026-03-02,dry,5,32,5:32,3.1,5.2,3.3,True,8.1,Bucket,29.7,62.4,9.3,0.0569,37.14,Grade 3
F004,Farmer D,expert,Galle,3.5,250,2026-03-02,dry,5,5,5:05,2.8,3.6,3.7,True,8.8,Closed Container,31.4,63.0,15.4,0.0318,38.11,Grade 2
F004,Farmer D,expert,Galle,3.5,250,2026-03-02,dry,5,34,5:34,1.8,2.5,3.1,True,7.4,Closed Container,30.9,61.4,13.0,0.0186,37.17,Grade 1
F002,Farmer B,moderate,Kegalle,3.0,200,2026-03-02,dry,6,27,6:27,3.2,5.1,4.4,True,6.0,Open Container,28.4,65.7,6.1,0.0643,35.21,Grade 3
F005,Farmer E,moderate,Kalutara,2.0,150,2026-03-02,dry,5,14,5:14,2.7,4.0,4.9,False,0.0,Closed Container,31.5,72.9,12.5,0.0604,35.65,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2026-03-02,dry,10,14,10:14,4.4,13.0,6.8,False,0.0,Open Container,27.5,66.7,10.2,0.12,31.37,Rejected
F003,Farmer C,beginner,Ratnapura,1.5,100,2026-03-03,dry,7,12,7:12,4.3,11.3,2.1,True,7.0,Bucket,28.8,65.1,6.8,0.1066,36.62,Rejected
F005,Farmer E,moderate,Kalutara,2.0,150,2026-03-03,dry,8,2,8:02,3.9,5.1,7.9,True,4.9,Open Container,31.8,70.2,19.7,0.0784,33.98,Grade 3
